"X","Name","Location","Year","Kilometers_Driven","Fuel_Type","Transmission","Owner_Type","Mileage","Engine","Power","Seats","New_Price","Price","Car_Age","Brand","Kilometers_Per_Year","Is_First_Owner","Fuel_Type_Diesel","Fuel_Type_Electric","Fuel_Type_Petrol","Transmission_Automatic","Transmission_Manual","Brand_Ambassador","Brand_Audi","Brand_Bentley","Brand_BMW","Brand_Chevrolet","Brand_Datsun","Brand_Fiat","Brand_Force","Brand_Ford","Brand_Honda","Brand_Hyundai","Brand_Isuzu","Brand_ISUZU","Brand_Jaguar","Brand_Jeep","Brand_Lamborghini","Brand_Land","Brand_Mahindra","Brand_Maruti","Brand_Mercedes-Benz","Brand_Mini","Brand_Mitsubishi","Brand_Nissan","Brand_Porsche","Brand_Renault","Brand_Skoda","Brand_Tata","Brand_Toyota","Brand_Volkswagen","Brand_Volvo","Location_Ahmedabad","Location_Bangalore","Location_Chennai","Location_Coimbatore","Location_Delhi","Location_Hyderabad","Location_Jaipur","Location_Kochi","Location_Kolkata","Location_Mumbai","Location_Pune"
2897,"Hyundai Creta 1.6 CRDi AT SX Plus","Jaipur",2015,65800,"Diesel","Automatic","First",17.01,1582,126.2,5,12.5,12.5,10,"Hyundai",5982,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2898,"Audi A4 2.0 TDI Multitronic","Hyderabad",2014,53000,"Diesel","Automatic","First",16.55,1968,140,5,20.5,20.5,11,"Audi",4417,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2899,"Mahindra XUV500 W8 4WD","Kolkata",2017,14600,"Diesel","Manual","First",16,2179,140,7,14.5,14.5,8,"Mahindra",1622,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2900,"Isuzu MUX 4WD","Jaipur",2017,34429,"Diesel","Automatic","First",13.8,2999,174.57,7,33.68,20,8,"Isuzu",3825,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2901,"Maruti Swift Dzire VDI","Delhi",2014,52000,"Diesel","Manual","First",23.4,1248,74,5,11.665,5.25,11,"Maruti",4333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2902,"Maruti Ciaz ZXi","Kolkata",2015,25470,"Petrol","Manual","First",20.73,1373,91.1,5,11.665,5.9,10,"Maruti",2315,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2903,"Hyundai EON Era Plus","Pune",2013,22000,"Petrol","Manual","First",21.1,814,55.2,5,11.665,2.6,12,"Hyundai",1692,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2904,"Mercedes-Benz E-Class 280 CDI","Chennai",2007,75000,"Diesel","Automatic","First",11,2987,198.5,5,11.665,11,18,"Mercedes-Benz",3947,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2905,"BMW 5 Series 2003-2012 520d","Pune",2011,95995,"Diesel","Automatic","First",18.48,1995,177,5,15.5,15.5,14,"BMW",6400,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2906,"Hyundai Grand i10 1.2 CRDi Sportz Option","Jaipur",2017,26877,"Diesel","Manual","First",24,1186,73.97,5,11.665,5.75,8,"Hyundai",2986,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2907,"Jaguar XJ 3.0L Portfolio","Hyderabad",2015,26000,"Diesel","Automatic","First",14.47,2993,301.73,5,75,75,10,"Jaguar",2364,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2908,"Maruti Swift Ldi BSIII","Chennai",2007,140000,"Diesel","Manual","Second",17.8,1248,75,5,11.665,2,18,"Maruti",7368,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2909,"Hyundai Santro Xing GLS","Hyderabad",2008,95291,"Petrol","Manual","First",17.92,1086,62.1,5,11.665,2.3,17,"Hyundai",5294,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2910,"Toyota Innova 2.5 V Diesel 8-seater","Hyderabad",2009,135000,"Diesel","Manual","Second",12.8,2494,102,8,11.665,8.2,16,"Toyota",7941,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2911,"Hyundai i20 Sportz 1.2","Kolkata",2015,32000,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,4.8,10,"Hyundai",2909,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2912,"Mercedes-Benz E-Class 280 CDI","Mumbai",2008,68333,"Diesel","Automatic","Second",11,2987,198.5,5,11.665,8.5,17,"Mercedes-Benz",3796,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2913,"Ford Figo Diesel ZXI","Chennai",2011,72000,"Diesel","Manual","First",20,1399,68,5,11.665,2.9,14,"Ford",4800,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2914,"Toyota Corolla Altis 1.4 DG","Ahmedabad",2012,52100,"Diesel","Manual","First",21.43,1364,86.79,5,19.27,6.5,13,"Toyota",3721,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2915,"Hyundai Grand i10 1.2 Kappa Sportz","Jaipur",2018,10000,"Petrol","Manual","First",18.9,1197,81.86,5,6.96,5.85,7,"Hyundai",1250,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2916,"Jeep Compass 2.0 Limited 4X4","Coimbatore",2019,6261,"Diesel","Manual","First",16.3,1956,170,5,26.95,23.91,6,"Jeep",894,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2917,"Maruti Ignis 1.2 AMT Alpha","Coimbatore",2019,3906,"Petrol","Automatic","First",20.89,1197,81.8,5,7.96,7.36,6,"Maruti",558,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2918,"Toyota Fortuner 3.0 Diesel","Pune",2014,55960,"Diesel","Manual","First",11.5,2982,171,7,17.25,17.25,11,"Toyota",4663,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2919,"Volkswagen Vento Diesel Highline","Jaipur",2013,144000,"Diesel","Manual","First",20.54,1598,103.6,5,11.665,7,12,"Volkswagen",11077,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2920,"Toyota Innova Crysta 2.4 VX MT","Mumbai",2017,38000,"Diesel","Manual","First",13.68,2393,147.8,7,23.06,17.65,8,"Toyota",4222,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2921,"Ford Figo Diesel Celebration Edition","Jaipur",2013,51000,"Diesel","Manual","First",20,1399,68.1,5,11.665,2.5,12,"Ford",3923,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2922,"Toyota Platinum Etios 1.4 GXD","Hyderabad",2015,150000,"Diesel","Manual","First",23.59,1364,67.05,5,9.58,6,10,"Toyota",13636,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2923,"Mahindra Thar DI 4X4","Mumbai",2018,2500,"Diesel","Manual","First",18.06,2523,63,7,11.665,8.25,7,"Mahindra",312,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2924,"Land Rover Range Rover HSE Dynamic","Kochi",2018,41661,"Diesel","Automatic","First",12.7,2179,187.7,5,44.83,44.83,7,"Land",5208,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2925,"BMW 3 Series 320d Highline","Delhi",2011,64000,"Diesel","Automatic","First",16.07,1995,181,5,11.665,10.5,14,"BMW",4267,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2926,"Hyundai Accent GLS","Bangalore",2008,80000,"Petrol","Manual","Second",13.2,1495,94,5,11.665,1.9,17,"Hyundai",4444,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2927,"Maruti Celerio ZXI AT","Jaipur",2016,30000,"Petrol","Automatic","Second",23.1,998,67.04,5,11.665,4.25,9,"Maruti",3000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2928,"Jaguar XF 2.2 Litre Luxury","Chennai",2014,43000,"Diesel","Automatic","Second",16.36,2179,187.7,5,26.5,26.5,11,"Jaguar",3583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2929,"Audi A6 2.7 TDI","Bangalore",2013,90000,"Diesel","Automatic","Second",12.4,2698,179.5,5,22.5,22.5,12,"Audi",6923,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2930,"Nissan Micra Diesel XV","Hyderabad",2011,123880,"Diesel","Manual","First",23.08,1461,63.1,5,11.665,3.3,14,"Nissan",8259,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2931,"Honda Amaze S i-Vtech","Jaipur",2015,42000,"Petrol","Manual","Second",18,1198,86.7,5,11.665,4.3,10,"Honda",3818,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2932,"Renault Duster 85PS Diesel RxL Option","Chennai",2012,79824,"Diesel","Manual","First",19.87,1461,83.8,5,11.665,5.25,13,"Renault",5702,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2933,"Toyota Innova 2.5 G (Diesel) 8 Seater","Jaipur",2015,75000,"Diesel","Manual","First",12.99,2494,100.6,8,11.75,11.75,10,"Toyota",6818,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2934,"Honda Amaze E i-Vtech","Ahmedabad",2014,72411,"Petrol","Manual","First",18,1198,86.7,5,11.665,4.25,11,"Honda",6034,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2935,"Mercedes-Benz New C-Class C 250 CDI Elegance","Delhi",2012,63000,"Diesel","Automatic","First",14.94,2143,204,5,14.22,14.22,13,"Mercedes-Benz",4500,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2936,"Toyota Etios Liva G","Chennai",2015,53713,"Petrol","Manual","First",17.71,1197,78.9,5,11.665,4.2,10,"Toyota",4883,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2937,"Toyota Innova Crysta 2.8 GX AT 8S","Delhi",2017,18000,"Diesel","Automatic","First",11.36,2755,171.5,8,20.8,18.25,8,"Toyota",2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2938,"Mercedes-Benz New C-Class 200 CDI Elegance","Bangalore",2013,51000,"Diesel","Manual","First",15.8,2148,170,5,18.5,18.5,12,"Mercedes-Benz",3923,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2939,"Maruti Swift VXI BSIII","Chennai",2008,86700,"Petrol","Manual","Second",16.1,1298,88.2,5,11.665,2.4,17,"Maruti",4817,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2940,"Maruti Baleno Alpha 1.3","Kolkata",2016,29000,"Diesel","Manual","First",27.39,1248,74,5,11.665,6.5,9,"Maruti",2900,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2942,"Maruti Celerio VXI AT","Mumbai",2015,33000,"Petrol","Automatic","First",23.1,998,67.04,5,11.665,3.99,10,"Maruti",3000,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2943,"Ford Ecosport 1.5 DV5 MT Ambiente","Kochi",2014,64394,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,5.45,11,"Ford",5366,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2944,"Tata Manza Aura Quadrajet","Hyderabad",2010,76000,"Diesel","Manual","First",18.8,1248,90,5,11.665,2.7,15,"Tata",4750,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2945,"Honda Jazz 1.5 SV i DTEC","Mumbai",2016,48719,"Diesel","Manual","First",27.3,1498,98.6,5,11.665,6.25,9,"Honda",4872,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2946,"Mahindra XUV500 W8 2WD","Coimbatore",2016,59711,"Diesel","Manual","First",15.1,2179,140,7,13.28,13.28,9,"Mahindra",5971,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2947,"Nissan Micra Diesel XV Premium","Hyderabad",2012,83000,"Diesel","Manual","First",23.08,1461,63.1,5,11.665,3.7,13,"Nissan",5929,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2948,"Mercedes-Benz New C-Class C 220d Avantgarde Edition C","Coimbatore",2018,10714,"Diesel","Automatic","First",19.27,2143,167.62,5,39.51,39.51,7,"Mercedes-Benz",1339,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2949,"Tata Manza Aura Plus Quadrajet BS IV","Hyderabad",2010,127510,"Diesel","Manual","Second",19,1248,90,5,11.665,1.4,15,"Tata",7969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2950,"Maruti Swift VDI","Kolkata",2014,35010,"Diesel","Manual","First",22.9,1248,74,5,7.92,3.5,11,"Maruti",2918,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2951,"Maruti Swift Dzire 1.2 Lxi BSIV","Jaipur",2012,75451,"Petrol","Manual","First",17.5,1197,85.8,5,11.665,3.78,13,"Maruti",5389,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2952,"Tata Indigo eCS LS (TDI) BS-III","Pune",2015,83000,"Diesel","Manual","First",19.09,1405,69.01,5,11.665,2.7,10,"Tata",7545,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2953,"Honda Amaze S i-Dtech","Kolkata",2013,38755,"Diesel","Manual","First",25.8,1498,98.6,5,11.665,3.2,12,"Honda",2981,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2954,"Maruti Swift VXI BSIV","Delhi",2016,30000,"Petrol","Manual","First",20.4,1197,81.8,5,11.665,5,9,"Maruti",3000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2955,"Maruti Ertiga ZDI","Chennai",2012,40000,"Diesel","Manual","First",20.77,1248,88.8,7,12.34,7,13,"Maruti",2857,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2956,"Hyundai Grand i10 Era","Kolkata",2014,19500,"Petrol","Manual","Second",18.9,1197,82,5,11.665,2.85,11,"Hyundai",1625,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2957,"Nissan Micra Active XV","Ahmedabad",2016,41000,"Petrol","Manual","First",19.69,1198,67.04,5,6.78,4.25,9,"Nissan",4100,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2958,"Hyundai Grand i10 Asta Option","Bangalore",2014,30000,"Petrol","Manual","Second",18.9,1197,82,5,11.665,4.9,11,"Hyundai",2500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2959,"Jeep Compass 2.0 Sport","Hyderabad",2017,37000,"Diesel","Manual","First",17.1,1956,170,5,19.91,16.9,8,"Jeep",4111,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2960,"Volkswagen Polo Diesel Comfortline 1.2L","Delhi",2014,62000,"Diesel","Manual","Second",22.07,1199,73.9,5,11.665,4.25,11,"Volkswagen",5167,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2961,"Honda Amaze S AT i-Vtech","Pune",2015,42023,"Petrol","Automatic","First",15.5,1198,86.7,5,11.665,4.34,10,"Honda",3820,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2962,"BMW X3 xDrive20d Advantage Edition","Kolkata",2012,51001,"Diesel","Automatic","First",16.09,1995,184,5,17,17,13,"BMW",3643,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2963,"BMW 3 Series 320d Luxury Line","Kochi",2017,55389,"Diesel","Automatic","First",18.88,1995,184,5,54.43,28.45,8,"BMW",6154,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,"Honda City V AT","Kochi",2014,46728,"Petrol","Automatic","First",15.6,1497,116.3,5,11.665,6.15,11,"Honda",3894,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2965,"Mahindra Ssangyong Rexton RX5","Kochi",2014,58995,"Diesel","Manual","First",12.83,2696,162,7,11.665,9.25,11,"Mahindra",4916,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2966,"Maruti Swift Dzire LDI","Delhi",2015,37857,"Diesel","Manual","First",26.59,1248,74,5,11.665,4.85,10,"Maruti",3442,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2967,"Maruti Swift VDI BSIV","Jaipur",2014,71000,"Diesel","Manual","First",25.2,1248,74,5,11.665,4.8,11,"Maruti",5917,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2968,"Honda Brio S Option MT","Pune",2012,49024,"Petrol","Manual","First",18.4,1198,86.8,5,11.665,2.3,13,"Honda",3502,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2969,"Hyundai Grand i10 Sportz","Mumbai",2016,10770,"Petrol","Manual","First",18.9,1197,82,5,11.665,4.75,9,"Hyundai",1077,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2970,"Tata Zest Quadrajet 1.3 75PS XM","Pune",2017,72000,"Diesel","Manual","First",22.95,1248,74,5,8.93,5,8,"Tata",8000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2971,"Hyundai EON Era Plus","Jaipur",2015,91000,"Petrol","Manual","First",21.1,814,55.2,5,11.665,2.5,10,"Hyundai",8273,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2972,"Hyundai i20 1.2 Spotz","Mumbai",2017,14000,"Petrol","Manual","First",18.6,1197,81.83,5,11.665,5.95,8,"Hyundai",1556,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2973,"Volvo S60 D4 KINETIC","Delhi",2014,48000,"Diesel","Automatic","Second",9,1984,181,5,16,16,11,"Volvo",4000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2974,"Ford Ecosport 1.5 DV5 MT Titanium Optional","Delhi",2014,75136,"Diesel","Manual","First",22.7,1498,89.84,5,11.665,6.15,11,"Ford",6261,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2975,"Maruti Ritz VXI","Hyderabad",2014,32500,"Petrol","Manual","Second",21.1,1197,85.8,5,11.665,4.05,11,"Maruti",2708,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
